latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
31.873,-94.65,309.8,1,1,2020-01-08,1710,Terra,MODIS,69,6.0NRT,288.4,10.9,D
31.902,-94.961,315,1,1,2020-01-08,1710,Terra,MODIS,75,6.0NRT,287.5,14.6,D
31.901,-94.951,302.8,1,1,2020-01-08,1710,Terra,MODIS,54,6.0NRT,286.8,6.1,D
32.024,-95.896,309,1,1,2020-01-08,1710,Terra,MODIS,59,6.0NRT,291.4,8.7,D
32.133,-96.863,305.3,1,1,2020-01-08,1710,Terra,MODIS,61,6.0NRT,290.3,6.1,D
31.976,-95.884,300.1,1,1,2020-01-08,1710,Terra,MODIS,27,6.0NRT,289.1,3.5,D
31.975,-95.873,307.1,1,1,2020-01-08,1710,Terra,MODIS,65,6.0NRT,288.1,7.7,D
32.091,-96.888,312.9,1,1,2020-01-08,1710,Terra,MODIS,73,6.0NRT,290.5,11.6,D
32.024,-96.409,300.1,1,1,2020-01-08,1710,Terra,MODIS,29,6.0NRT,290,3.1,D
30.905,-90.487,301.3,1.6,1.3,2020-01-08,1710,Terra,MODIS,46,6.0NRT,283.1,11.7,D
31.488,-94.734,302.7,1,1,2020-01-08,1710,Terra,MODIS,53,6.0NRT,287.6,6.1,D
31.977,-98.32,305.9,1.1,1.1,2020-01-08,1710,Terra,MODIS,62,6.0NRT,287.2,8.8,D
31.045,-92.309,300.2,1.3,1.1,2020-01-08,1710,Terra,MODIS,30,6.0NRT,286.5,6,D
31.105,-93.072,302.2,1.2,1.1,2020-01-08,1710,Terra,MODIS,37,6.0NRT,287.8,6.1,D
31.684,-97.077,300.7,1,1,2020-01-08,1710,Terra,MODIS,40,6.0NRT,289.3,3.8,D
31.071,-93.123,304.7,1.2,1.1,2020-01-08,1710,Terra,MODIS,50,6.0NRT,286.2,8.4,D
31.069,-93.111,313.3,1.2,1.1,2020-01-08,1710,Terra,MODIS,74,6.0NRT,288.1,15.8,D
31.061,-93.125,344.1,1.2,1.1,2020-01-08,1710,Terra,MODIS,94,6.0NRT,288.6,63.3,D
31.059,-93.113,378.8,1.2,1.1,2020-01-08,1710,Terra,MODIS,100,6.0NRT,296,186.3,D
31.057,-93.101,347.5,1.2,1.1,2020-01-08,1710,Terra,MODIS,95,6.0NRT,291.5,71.2,D
31.05,-93.115,355.1,1.2,1.1,2020-01-08,1710,Terra,MODIS,98,6.0NRT,291.1,92.2,D
31.048,-93.103,339.6,1.2,1.1,2020-01-08,1710,Terra,MODIS,92,6.0NRT,290.1,52.6,D
31.04,-93.117,325.8,1.2,1.1,2020-01-08,1710,Terra,MODIS,84,6.0NRT,288.4,29.1,D
31.038,-93.105,351.4,1.2,1.1,2020-01-08,1710,Terra,MODIS,96,6.0NRT,291,81.5,D
31.021,-93.122,378.8,1.2,1.1,2020-01-08,1710,Terra,MODIS,100,6.0NRT,295.9,187.1,D
31.019,-93.11,350.4,1.2,1.1,2020-01-08,1710,Terra,MODIS,96,6.0NRT,291.6,80.3,D
31.017,-93.098,310.5,1.2,1.1,2020-01-08,1710,Terra,MODIS,70,6.0NRT,287.9,13.2,D
31.012,-93.124,359.4,1.2,1.1,2020-01-08,1710,Terra,MODIS,99,6.0NRT,290.8,106.9,D
31.009,-93.112,325.9,1.2,1.1,2020-01-08,1710,Terra,MODIS,84,6.0NRT,288.3,30.5,D
31.08,-94.669,305,1,1,2020-01-08,1710,Terra,MODIS,60,6.0NRT,287.4,8,D
30.942,-95.634,302.9,1,1,2020-01-08,1710,Terra,MODIS,54,6.0NRT,290.4,4.9,D
30.264,-93.286,300.9,1.2,1.1,2020-01-08,1710,Terra,MODIS,40,6.0NRT,287.9,5,D
29.813,-90.86,301.1,1.6,1.3,2020-01-08,1710,Terra,MODIS,44,6.0NRT,289.3,7.4,D
29.977,-91.817,322.4,1.4,1.2,2020-01-08,1710,Terra,MODIS,82,6.0NRT,285.2,33.4,D
29.817,-90.945,302.1,1.6,1.3,2020-01-08,1710,Terra,MODIS,51,6.0NRT,287.8,9.2,D
29.888,-91.687,312.2,1.4,1.2,2020-01-08,1710,Terra,MODIS,72,6.0NRT,287.8,18.5,D
29.895,-91.691,303.5,1.4,1.2,2020-01-08,1710,Terra,MODIS,56,6.0NRT,288.2,8.5,D
29.884,-91.694,301.3,1.4,1.2,2020-01-08,1710,Terra,MODIS,37,6.0NRT,287.9,6.5,D
30.643,-96.487,312,1,1,2020-01-08,1710,Terra,MODIS,72,6.0NRT,290.6,10.5,D
29.905,-92.047,301.3,1.4,1.2,2020-01-08,1710,Terra,MODIS,46,6.0NRT,289.9,6.2,D
29.803,-91.667,308.2,1.5,1.2,2020-01-08,1710,Terra,MODIS,67,6.0NRT,290.3,14.7,D
29.8,-91.653,302.7,1.5,1.2,2020-01-08,1710,Terra,MODIS,53,6.0NRT,289.1,8.7,D
29.796,-91.66,316.5,1.5,1.2,2020-01-08,1710,Terra,MODIS,77,6.0NRT,289.9,25,D
30.501,-96.653,311,1,1,2020-01-08,1710,Terra,MODIS,71,6.0NRT,292,9.5,D
30.5,-96.643,311.8,1,1,2020-01-08,1710,Terra,MODIS,72,6.0NRT,291.8,10,D
30.403,-96.417,309.2,1,1,2020-01-08,1710,Terra,MODIS,68,6.0NRT,290.5,8.7,D
30.383,-97.114,303.6,1,1,2020-01-08,1710,Terra,MODIS,57,6.0NRT,289.7,4.9,D
30.354,-97.238,304.3,1,1,2020-01-08,1710,Terra,MODIS,58,6.0NRT,291.1,4.9,D
30.352,-97.228,305,1,1,2020-01-08,1710,Terra,MODIS,60,6.0NRT,290.5,5.5,D
30.112,-96.197,303.9,1,1,2020-01-08,1710,Terra,MODIS,57,6.0NRT,290.7,4.9,D
29.692,-94.16,342,1.1,1,2020-01-08,1710,Terra,MODIS,81,6.0NRT,290.6,54.2,D
29.69,-94.148,335.3,1.1,1,2020-01-08,1710,Terra,MODIS,84,6.0NRT,290.3,42.1,D
29.71,-96.284,308,1,1,2020-01-08,1710,Terra,MODIS,66,6.0NRT,294.6,6.5,D
29.702,-96.295,306.9,1,1,2020-01-08,1710,Terra,MODIS,64,6.0NRT,292.2,5.8,D
29.701,-96.285,333,1,1,2020-01-08,1710,Terra,MODIS,88,6.0NRT,293.3,31.3,D
29.543,-96.589,306.6,1,1,2020-01-08,1710,Terra,MODIS,63,6.0NRT,291.5,6.4,D
29.648,-97.789,304.4,1,1,2020-01-08,1710,Terra,MODIS,59,6.0NRT,293.2,4.7,D
29.439,-96.636,306.5,1,1,2020-01-08,1710,Terra,MODIS,62,6.0NRT,291.2,6.5,D
29.548,-97.6,302.7,1,1,2020-01-08,1710,Terra,MODIS,52,6.0NRT,292.4,3.5,D
29.468,-97.289,325.5,1,1,2020-01-08,1710,Terra,MODIS,83,6.0NRT,293.5,22.6,D
29.466,-97.279,311.1,1,1,2020-01-08,1710,Terra,MODIS,70,6.0NRT,292.9,9,D
29.052,-96.832,306.3,1,1,2020-01-08,1710,Terra,MODIS,43,6.0NRT,294,5,D
29.051,-96.822,304.4,1,1,2020-01-08,1710,Terra,MODIS,17,6.0NRT,293.9,3.9,D
29.042,-96.824,305.6,1,1,2020-01-08,1710,Terra,MODIS,35,6.0NRT,293.8,4.6,D
29.028,-98.103,318.6,1.1,1,2020-01-08,1710,Terra,MODIS,77,6.0NRT,289.5,15.8,D
29.001,-98.108,303.3,1.1,1,2020-01-08,1710,Terra,MODIS,42,6.0NRT,286.7,3.2,D
29,-98.097,308.7,1.1,1,2020-01-08,1710,Terra,MODIS,64,6.0NRT,288.7,6.7,D
29.077,-98.908,310,1.1,1.1,2020-01-08,1710,Terra,MODIS,41,6.0NRT,293.1,7.5,D
29.074,-98.915,319.8,1.1,1.1,2020-01-08,1710,Terra,MODIS,78,6.0NRT,293.1,18.4,D
29.072,-98.904,306.8,1.1,1.1,2020-01-08,1710,Terra,MODIS,60,6.0NRT,293.1,5.9,D
28.689,-96.368,305.5,1,1,2020-01-08,1710,Terra,MODIS,56,6.0NRT,291.5,4.4,D
28.647,-96.085,305,1,1,2020-01-08,1710,Terra,MODIS,41,6.0NRT,287.9,4.6,D
28.697,-96.543,310.4,1,1,2020-01-08,1710,Terra,MODIS,51,6.0NRT,292.6,8.6,D
28.452,-98.599,305.6,1.1,1,2020-01-08,1710,Terra,MODIS,53,6.0NRT,294.4,4,D
28.45,-98.588,305.7,1.1,1,2020-01-08,1710,Terra,MODIS,53,6.0NRT,294.6,4.2,D
28.392,-99.21,307,1.1,1.1,2020-01-08,1710,Terra,MODIS,58,6.0NRT,293.6,5.9,D
26.297,-98.578,306.9,1,1,2020-01-08,1715,Terra,MODIS,34,6.0NRT,289.2,5.1,D
26.296,-98.568,307.2,1,1,2020-01-08,1715,Terra,MODIS,42,6.0NRT,288.2,5.5,D
33.038,-83.828,321.8,1,1,2020-01-08,1845,Aqua,MODIS,0,6.0NRT,289.7,19.9,D
31.443,-93.093,313.4,3.1,1.7,2020-01-08,1845,Aqua,MODIS,74,6.0NRT,289.8,62.8,D
31.458,-93.097,316.4,3.1,1.7,2020-01-08,1845,Aqua,MODIS,73,6.0NRT,289.5,74,D
33.759,-79.25,325.3,1.4,1.2,2020-01-08,1845,Aqua,MODIS,84,6.0NRT,289.1,42,D
33.757,-79.265,300.2,1.4,1.2,2020-01-08,1845,Aqua,MODIS,33,6.0NRT,288.5,8.1,D
32.825,-86.317,302.2,1.1,1.1,2020-01-08,1845,Aqua,MODIS,47,6.0NRT,289.3,5.6,D
32.823,-86.329,311.9,1.1,1.1,2020-01-08,1845,Aqua,MODIS,72,6.0NRT,289.2,13.2,D
33.346,-83.203,328.4,1,1,2020-01-08,1845,Aqua,MODIS,86,6.0NRT,291.6,26.6,D
33.355,-83.205,318.5,1,1,2020-01-08,1845,Aqua,MODIS,79,6.0NRT,290.5,16.8,D
33.354,-83.216,302.7,1,1,2020-01-08,1845,Aqua,MODIS,44,6.0NRT,290.4,5.2,D
33.009,-85.605,306.4,1.1,1,2020-01-08,1845,Aqua,MODIS,64,6.0NRT,289.6,8.6,D
33.007,-85.616,300.1,1.1,1,2020-01-08,1845,Aqua,MODIS,26,6.0NRT,288.8,4.5,D
33.464,-82.615,327.4,1,1,2020-01-08,1845,Aqua,MODIS,85,6.0NRT,289.8,27.2,D
33.462,-82.626,345.8,1,1,2020-01-08,1845,Aqua,MODIS,94,6.0NRT,291.7,56.8,D
32.992,-85.865,312.4,1.1,1,2020-01-08,1845,Aqua,MODIS,72,6.0NRT,288.9,13,D
33.447,-82.864,320.2,1,1,2020-01-08,1845,Aqua,MODIS,80,6.0NRT,289.4,19.4,D
33.446,-82.875,309.5,1,1,2020-01-08,1845,Aqua,MODIS,69,6.0NRT,289.7,10.3,D
33.001,-85.867,303,1.1,1,2020-01-08,1845,Aqua,MODIS,37,6.0NRT,289.3,5.6,D
33.514,-82.709,307,1,1,2020-01-08,1845,Aqua,MODIS,64,6.0NRT,289,8,D
33.523,-82.711,312.6,1,1,2020-01-08,1845,Aqua,MODIS,73,6.0NRT,289.1,12.3,D
33.549,-82.66,313.6,1,1,2020-01-08,1845,Aqua,MODIS,70,6.0NRT,288.3,12.5,D
33.547,-82.671,330.4,1,1,2020-01-08,1845,Aqua,MODIS,87,6.0NRT,289.7,31.3,D
33.546,-82.682,311.2,1,1,2020-01-08,1845,Aqua,MODIS,71,6.0NRT,288.4,10.8,D
34.12,-78.052,331.2,1.7,1.3,2020-01-08,1845,Aqua,MODIS,87,6.0NRT,289.7,69.2,D
34.118,-78.07,319,1.7,1.3,2020-01-08,1845,Aqua,MODIS,79,6.0NRT,289,38.8,D
33.447,-83.86,300.1,1,1,2020-01-08,1845,Aqua,MODIS,28,6.0NRT,290,4,D
33.744,-81.926,302.7,1.1,1,2020-01-08,1845,Aqua,MODIS,30,6.0NRT,288.7,5.4,D
33.753,-81.928,308,1.1,1,2020-01-08,1845,Aqua,MODIS,66,6.0NRT,288.3,9.4,D
32.913,-88.236,306.2,1.4,1.2,2020-01-08,1845,Aqua,MODIS,63,6.0NRT,289.3,12.5,D
33.267,-86.678,302.5,1.2,1.1,2020-01-08,1845,Aqua,MODIS,52,6.0NRT,288.7,6.7,D
33.265,-86.69,304.4,1.2,1.1,2020-01-08,1845,Aqua,MODIS,59,6.0NRT,289.5,8.1,D
34.479,-78.22,302.6,1.7,1.3,2020-01-08,1845,Aqua,MODIS,53,6.0NRT,288.2,12.9,D
34.598,-77.466,313,1.9,1.3,2020-01-08,1845,Aqua,MODIS,13,6.0NRT,288.3,27.4,D
34.596,-77.487,314.9,1.9,1.3,2020-01-08,1845,Aqua,MODIS,59,6.0NRT,288.9,32.6,D
34.601,-77.472,323.5,1.9,1.3,2020-01-08,1845,Aqua,MODIS,78,6.0NRT,288.8,57.1,D
34.6,-77.493,306.1,1.9,1.3,2020-01-08,1845,Aqua,MODIS,63,6.0NRT,288.6,20.3,D
33.796,-85.526,323.3,1,1,2020-01-08,1845,Aqua,MODIS,82,6.0NRT,288.2,22.1,D
33.806,-85.528,319,1,1,2020-01-08,1845,Aqua,MODIS,78,6.0NRT,287.2,17.5,D
33.804,-85.539,314.5,1,1,2020-01-08,1845,Aqua,MODIS,59,6.0NRT,288.6,13.2,D
34.861,-77.283,318.4,2,1.4,2020-01-08,1845,Aqua,MODIS,78,6.0NRT,288.5,46.9,D
34.867,-77.269,304.1,2,1.4,2020-01-08,1845,Aqua,MODIS,47,6.0NRT,287.5,15.6,D
34.865,-77.291,311.1,2,1.4,2020-01-08,1845,Aqua,MODIS,71,6.0NRT,288.3,28.3,D
32.572,-92.718,301,2.7,1.6,2020-01-08,1845,Aqua,MODIS,44,6.0NRT,288.8,20.4,D
34.38,-83.177,314.4,1,1,2020-01-08,1845,Aqua,MODIS,75,6.0NRT,289.4,13.8,D
35.041,-77.574,314,1.9,1.3,2020-01-08,1845,Aqua,MODIS,74,6.0NRT,288.5,34.3,D
35.039,-77.595,308.3,1.9,1.3,2020-01-08,1845,Aqua,MODIS,67,6.0NRT,288.6,23.3,D
34.779,-80.122,305,1.3,1.1,2020-01-08,1845,Aqua,MODIS,60,6.0NRT,287.8,10.3,D
34.777,-80.128,308,1.3,1.1,2020-01-08,1845,Aqua,MODIS,66,6.0NRT,287.9,13.1,D
35.034,-77.581,316.9,1.9,1.3,2020-01-08,1845,Aqua,MODIS,77,6.0NRT,288.6,40.5,D
35.046,-77.583,301.7,1.9,1.3,2020-01-08,1845,Aqua,MODIS,33,6.0NRT,288,12,D
32.425,-94.979,304.2,3.9,1.8,2020-01-08,1845,Aqua,MODIS,58,6.0NRT,290.4,43.3,D
32.415,-95.019,323.7,3.9,1.8,2020-01-08,1845,Aqua,MODIS,83,6.0NRT,291.2,156.5,D
34.427,-85.397,302.2,1,1,2020-01-08,1845,Aqua,MODIS,51,6.0NRT,288.6,5.5,D
33.4,-93.89,306.8,3.1,1.7,2020-01-08,1845,Aqua,MODIS,41,6.0NRT,286.6,40.3,D
33.399,-93.896,303.1,3.1,1.7,2020-01-08,1845,Aqua,MODIS,39,6.0NRT,287.1,32.1,D
34.671,-87.935,302.4,1.3,1.1,2020-01-08,1845,Aqua,MODIS,52,6.0NRT,288.8,7.7,D
35.548,-86.39,304.7,1.1,1,2020-01-08,1845,Aqua,MODIS,60,6.0NRT,286.1,8,D
33.789,-95.552,325.5,3.9,1.8,2020-01-08,1845,Aqua,MODIS,84,6.0NRT,289.5,170.7,D
33.804,-95.558,305.7,3.9,1.8,2020-01-08,1845,Aqua,MODIS,49,6.0NRT,288.5,53.7,D
33.794,-95.558,322.2,3.9,1.8,2020-01-08,1845,Aqua,MODIS,81,6.0NRT,289.5,148.5,D
34.775,-91.61,336.3,2.1,1.4,2020-01-08,1845,Aqua,MODIS,90,6.0NRT,284.9,111.8,D
34.77,-91.632,316.2,2.1,1.4,2020-01-08,1845,Aqua,MODIS,76,6.0NRT,285.4,44.7,D
35.247,-89.446,315.8,1.5,1.2,2020-01-08,1845,Aqua,MODIS,65,6.0NRT,288.8,23.2,D
35.253,-89.438,307.2,1.5,1.2,2020-01-08,1845,Aqua,MODIS,65,6.0NRT,288.4,14.2,D
35.25,-89.454,322.6,1.5,1.2,2020-01-08,1845,Aqua,MODIS,82,6.0NRT,288.8,37,D
34.849,-92.275,308.1,2.3,1.5,2020-01-08,1845,Aqua,MODIS,67,6.0NRT,283.5,29.6,D
25.981,-80.769,321.9,1,1,2020-01-08,1845,Aqua,MODIS,64,6.0NRT,289.6,16.7,D
25.997,-80.777,323.5,1,1,2020-01-08,1845,Aqua,MODIS,49,6.0NRT,291.6,18.2,D
26.006,-80.779,322.9,1,1,2020-01-08,1845,Aqua,MODIS,68,6.0NRT,291.3,18.1,D
26.378,-81.022,312.9,1,1,2020-01-08,1845,Aqua,MODIS,71,6.0NRT,296.5,8.6,D
26.376,-81.032,308.1,1,1,2020-01-08,1845,Aqua,MODIS,62,6.0NRT,296.3,5.1,D
26.396,-81.16,307.2,1,1,2020-01-08,1845,Aqua,MODIS,60,6.0NRT,295.6,4.8,D
26.453,-81.279,314.5,1,1,2020-01-08,1845,Aqua,MODIS,60,6.0NRT,293.9,8.9,D
26.452,-81.289,312.3,1,1,2020-01-08,1845,Aqua,MODIS,68,6.0NRT,293.4,7.8,D
26.451,-81.299,314.6,1,1,2020-01-08,1845,Aqua,MODIS,51,6.0NRT,293.7,9.6,D
26.702,-80.386,326.3,1.1,1,2020-01-08,1845,Aqua,MODIS,78,6.0NRT,292.4,24.5,D
26.7,-80.396,373.5,1.1,1,2020-01-08,1845,Aqua,MODIS,87,6.0NRT,293.5,139.1,D
26.556,-81.535,313.1,1,1,2020-01-08,1845,Aqua,MODIS,70,6.0NRT,298,8.1,D
26.634,-81.24,313.7,1,1,2020-01-08,1845,Aqua,MODIS,48,6.0NRT,296,8.9,D
26.762,-81.512,314.6,1,1,2020-01-08,1845,Aqua,MODIS,72,6.0NRT,297.2,8.7,D
26.772,-81.503,312.4,1,1,2020-01-08,1845,Aqua,MODIS,65,6.0NRT,299.3,6.8,D
26.771,-81.513,335.6,1,1,2020-01-08,1845,Aqua,MODIS,89,6.0NRT,299.2,32.5,D
26.874,-81.691,306.9,1,1,2020-01-08,1845,Aqua,MODIS,50,6.0NRT,296.2,4.5,D
26.878,-81.801,339.8,1,1,2020-01-08,1845,Aqua,MODIS,91,6.0NRT,297.8,39.5,D
26.876,-81.811,326.2,1,1,2020-01-08,1845,Aqua,MODIS,83,6.0NRT,296.6,20.6,D
26.936,-81.452,359.2,1,1,2020-01-08,1845,Aqua,MODIS,99,6.0NRT,303.4,81.2,D
26.885,-81.812,313.7,1,1,2020-01-08,1845,Aqua,MODIS,55,6.0NRT,295.8,8.2,D
26.884,-81.822,366.3,1,1,2020-01-08,1845,Aqua,MODIS,100,6.0NRT,300.9,100.9,D
26.945,-81.453,309,1,1,2020-01-08,1845,Aqua,MODIS,34,6.0NRT,298.5,4.7,D
26.893,-81.824,347.8,1,1,2020-01-08,1845,Aqua,MODIS,95,6.0NRT,298.2,54.1,D
26.902,-81.825,314.2,1,1,2020-01-08,1845,Aqua,MODIS,68,6.0NRT,296.2,9.3,D
27.18,-82.129,345,1,1,2020-01-08,1845,Aqua,MODIS,93,6.0NRT,298.8,49,D
27.179,-82.139,359.8,1,1,2020-01-08,1845,Aqua,MODIS,99,6.0NRT,297.4,82.6,D
27.19,-82.137,310.9,1,1,2020-01-08,1845,Aqua,MODIS,66,6.0NRT,297.7,7.9,D
27.458,-80.788,308.4,1.1,1,2020-01-08,1845,Aqua,MODIS,61,6.0NRT,294.9,6.1,D
27.806,-80.511,368.8,1.1,1,2020-01-08,1845,Aqua,MODIS,100,6.0NRT,294.3,124,D
27.804,-80.522,321.7,1.1,1,2020-01-08,1845,Aqua,MODIS,80,6.0NRT,291.8,20.2,D
27.815,-80.513,338.7,1.1,1,2020-01-08,1845,Aqua,MODIS,91,6.0NRT,290.4,43.9,D
27.814,-80.523,309,1.1,1,2020-01-08,1845,Aqua,MODIS,20,6.0NRT,290.2,7.7,D
27.728,-81.305,307,1,1,2020-01-08,1845,Aqua,MODIS,61,6.0NRT,293.2,6,D
27.636,-82.484,345.3,1,1,2020-01-08,1845,Aqua,MODIS,94,6.0NRT,298.8,50.6,D
27.635,-82.495,333.1,1,1,2020-01-08,1845,Aqua,MODIS,88,6.0NRT,297,30.6,D
27.645,-82.486,307.9,1,1,2020-01-08,1845,Aqua,MODIS,63,6.0NRT,294.8,5.9,D
27.88,-81.872,315.5,1,1,2020-01-08,1845,Aqua,MODIS,0,6.0NRT,293.2,12.1,D
28.137,-81.21,315.8,1,1,2020-01-08,1845,Aqua,MODIS,70,6.0NRT,293.1,13.4,D
28.081,-81.879,328.4,1,1,2020-01-08,1845,Aqua,MODIS,85,6.0NRT,293.3,26.1,D
28.08,-81.889,342.1,1,1,2020-01-08,1845,Aqua,MODIS,92,6.0NRT,294.8,46.5,D
28.133,-82.236,305.7,1,1,2020-01-08,1845,Aqua,MODIS,60,6.0NRT,292.4,6.4,D
28.306,-82.57,313.1,1,1,2020-01-08,1845,Aqua,MODIS,73,6.0NRT,292.5,11.4,D
28.305,-82.58,309.2,1,1,2020-01-08,1845,Aqua,MODIS,68,6.0NRT,291.7,8.6,D
28.724,-80.997,312.7,1.1,1,2020-01-08,1845,Aqua,MODIS,73,6.0NRT,292.7,12.2,D
28.581,-82.577,325.9,1,1,2020-01-08,1845,Aqua,MODIS,84,6.0NRT,293,23.3,D
28.579,-82.587,310.1,1,1,2020-01-08,1845,Aqua,MODIS,69,6.0NRT,291.2,9.1,D
28.806,-81.494,306.6,1,1,2020-01-08,1845,Aqua,MODIS,64,6.0NRT,292.2,6.8,D
28.805,-81.504,304.7,1,1,2020-01-08,1845,Aqua,MODIS,56,6.0NRT,292.7,5.4,D
28.737,-82.39,313,1,1,2020-01-08,1845,Aqua,MODIS,73,6.0NRT,292.7,10.5,D
28.736,-82.4,328.2,1,1,2020-01-08,1845,Aqua,MODIS,85,6.0NRT,292.5,25.7,D
28.746,-82.392,325.1,1,1,2020-01-08,1845,Aqua,MODIS,83,6.0NRT,293.5,21.2,D
28.744,-82.402,337.8,1,1,2020-01-08,1845,Aqua,MODIS,91,6.0NRT,294.7,38.5,D
28.753,-82.403,304.3,1,1,2020-01-08,1845,Aqua,MODIS,43,6.0NRT,292.8,4.4,D
29.133,-81.18,334.3,1.1,1,2020-01-08,1845,Aqua,MODIS,89,6.0NRT,291.4,37.8,D
29.131,-81.191,303.6,1.1,1,2020-01-08,1845,Aqua,MODIS,57,6.0NRT,290.5,6.3,D
29.018,-82.357,305.1,1,1,2020-01-08,1845,Aqua,MODIS,61,6.0NRT,290.6,6.2,D
29.19,-81.371,319.6,1,1,2020-01-08,1845,Aqua,MODIS,79,6.0NRT,291.1,18.4,D
29.189,-81.381,304.1,1,1,2020-01-08,1845,Aqua,MODIS,58,6.0NRT,291.2,6,D
29.271,-81.38,309.7,1,1,2020-01-08,1845,Aqua,MODIS,60,6.0NRT,291.4,10,D
29.514,-81.765,307.1,1,1,2020-01-08,1845,Aqua,MODIS,65,6.0NRT,290.2,8.2,D
29.53,-81.789,350.4,1,1,2020-01-08,1845,Aqua,MODIS,91,6.0NRT,291.7,64.9,D
29.37,-83.048,304.6,1,1,2020-01-08,1845,Aqua,MODIS,52,6.0NRT,290.2,6.8,D
29.517,-82.206,311.3,1,1,2020-01-08,1845,Aqua,MODIS,62,6.0NRT,290.1,11,D
29.727,-81.272,303.3,1.1,1,2020-01-08,1845,Aqua,MODIS,55,6.0NRT,288.7,6.6,D
29.704,-81.79,307.3,1,1,2020-01-08,1845,Aqua,MODIS,65,6.0NRT,291.2,7.5,D
29.703,-81.8,319.1,1,1,2020-01-08,1845,Aqua,MODIS,79,6.0NRT,292,17.2,D
29.651,-82.569,312.7,1,1,2020-01-08,1845,Aqua,MODIS,73,6.0NRT,293.2,10.1,D
29.661,-82.561,303.2,1,1,2020-01-08,1845,Aqua,MODIS,22,6.0NRT,292.1,4.1,D
29.655,-82.602,316.8,1,1,2020-01-08,1845,Aqua,MODIS,77,6.0NRT,292.9,12.5,D
29.664,-82.604,324.6,1,1,2020-01-08,1845,Aqua,MODIS,83,6.0NRT,296.1,20.5,D
29.666,-82.782,304.2,1,1,2020-01-08,1845,Aqua,MODIS,58,6.0NRT,289.8,6,D
29.665,-82.792,325,1,1,2020-01-08,1845,Aqua,MODIS,83,6.0NRT,290.1,23.1,D
29.878,-81.866,313.3,1,1,2020-01-08,1845,Aqua,MODIS,74,6.0NRT,289.2,13,D
29.876,-81.876,303.6,1,1,2020-01-08,1845,Aqua,MODIS,56,6.0NRT,289,6.1,D
29.734,-83.08,301.4,1,1,2020-01-08,1845,Aqua,MODIS,47,6.0NRT,290.6,4.6,D
29.733,-83.091,303.6,1,1,2020-01-08,1845,Aqua,MODIS,56,6.0NRT,289.6,5.7,D
29.819,-82.876,310.7,1,1,2020-01-08,1845,Aqua,MODIS,70,6.0NRT,293.6,8.4,D
29.817,-82.886,305.1,1,1,2020-01-08,1845,Aqua,MODIS,60,6.0NRT,293.6,5.1,D
29.956,-81.961,313.5,1,1,2020-01-08,1845,Aqua,MODIS,74,6.0NRT,290.3,12.1,D
29.955,-81.971,307.2,1,1,2020-01-08,1845,Aqua,MODIS,61,6.0NRT,292.5,7.4,D
30.02,-81.622,302.8,1,1,2020-01-08,1845,Aqua,MODIS,0,6.0NRT,291,5.6,D
29.835,-83.587,301.1,1,1,2020-01-08,1845,Aqua,MODIS,0,6.0NRT,291.1,4.4,D
30.071,-81.994,327.3,1,1,2020-01-08,1845,Aqua,MODIS,85,6.0NRT,292.4,26.6,D
30.069,-82.004,303.8,1,1,2020-01-08,1845,Aqua,MODIS,57,6.0NRT,291.1,5.8,D
30.096,-82.148,300.9,1,1,2020-01-08,1845,Aqua,MODIS,43,6.0NRT,289.4,4.7,D
30.139,-81.899,341.9,1,1,2020-01-08,1845,Aqua,MODIS,93,6.0NRT,291.9,47,D
30.138,-81.909,330.2,1,1,2020-01-08,1845,Aqua,MODIS,87,6.0NRT,291.8,29,D
30.148,-81.9,314.8,1,1,2020-01-08,1845,Aqua,MODIS,75,6.0NRT,290.5,13.7,D
30.147,-81.911,321,1,1,2020-01-08,1845,Aqua,MODIS,81,6.0NRT,291.3,19.7,D
30.056,-82.709,306,1,1,2020-01-08,1845,Aqua,MODIS,63,6.0NRT,292.6,6,D
30.054,-82.719,316.8,1,1,2020-01-08,1845,Aqua,MODIS,77,6.0NRT,294.8,14.1,D
30.095,-82.948,304.4,1,1,2020-01-08,1845,Aqua,MODIS,59,6.0NRT,291.6,4.7,D
30.093,-82.958,302.5,1,1,2020-01-08,1845,Aqua,MODIS,48,6.0NRT,292.3,3.4,D
30.142,-83.194,310.2,1,1,2020-01-08,1845,Aqua,MODIS,70,6.0NRT,292.8,8.7,D
30.158,-83.278,307.2,1,1,2020-01-08,1845,Aqua,MODIS,65,6.0NRT,293.4,6.8,D
29.927,-84.848,308.5,1.1,1,2020-01-08,1845,Aqua,MODIS,40,6.0NRT,289.9,8.5,D
29.936,-84.85,319.5,1.1,1,2020-01-08,1845,Aqua,MODIS,79,6.0NRT,290.3,18.3,D
29.935,-84.861,330.1,1.1,1,2020-01-08,1845,Aqua,MODIS,87,6.0NRT,290.9,31.8,D
30.194,-83.285,307,1,1,2020-01-08,1845,Aqua,MODIS,65,6.0NRT,294.2,6.5,D
30.441,-81.568,305.8,1,1,2020-01-08,1845,Aqua,MODIS,62,6.0NRT,292.6,6.2,D
30.35,-82.571,301.7,1,1,2020-01-08,1845,Aqua,MODIS,48,6.0NRT,289.5,5.1,D
30.349,-82.581,303.3,1,1,2020-01-08,1845,Aqua,MODIS,56,6.0NRT,289.8,6.1,D
